"id","wave","code","GDP","TMP_LAG0","TMP_LAG1","TMP_LAG2","TMP_LAG3","TMP_LAG4","PRE_LAG0","PRE_LAG1","PRE_LAG2","PRE_LAG3","PRE_LAG4","r20mm_LAG0","r20mm_LAG1","r20mm_LAG2","r20mm_LAG3","r20mm_LAG4","cwd_LAG0","cwd_LAG1","cwd_LAG2","cwd_LAG3","cwd_LAG4","cdd_LAG0","cdd_LAG1","cdd_LAG2","cdd_LAG3","cdd_LAG4","txx_LAG0","txx_LAG1","txx_LAG2","txx_LAG3","txx_LAG4"
"1",2013,"AFG","0.054495237",-0.00999999999999979,-0.0399999999999991,0.119999999999999,0.00999999999999979,0.190000000000001,-42.15,15.26,19,-1.27999999999997,6.75999999999999,-0.59,0.34,0.0999999999999999,0.17,-0.02,-0.399999999999999,0.54,-0.15,-0.11,0.350000000000001,2.28,-0.5,1.06999999999999,3.13,0.680000000000007,0.589999999999996,-0.529999999999994,0.789999999999999,-0.32,-0.0300000000000011
"1",2014,"AFG","0.026880884",0.17,-0.00999999999999979,-0.0399999999999991,0.119999999999999,0.00999999999999979,14.82,-42.15,15.26,19,-1.27999999999997,0.06,-0.59,0.34,0.0999999999999999,0.17,-0.04,-0.399999999999999,0.54,-0.15,-0.11,-3.64999999999999,2.28,-0.5,1.06999999999999,3.13,-0.379999999999995,0.589999999999996,-0.529999999999994,0.789999999999999,-0.32
"2",2000,"ALB","0.067155873",0.529999999999999,-0.17,0.190000000000001,-0.00999999999999979,0.109999999999999,7.33000000000004,-12.86,25.5699999999999,-95.54,-14.64,0.510000000000001,-0.880000000000001,-0.609999999999999,0.85,-0.0199999999999996,-0.6,1.06,-0.969999999999999,-0.48,0.4,-1,-1.26,-1.34,5.02,0.41,0.75,0.0400000000000063,0,0.00999999999999801,0.93
"2",2001,"ALB","0.079673218",-0.109999999999999,0.529999999999999,-0.17,0.190000000000001,-0.00999999999999979,9.00999999999999,7.33000000000004,-12.86,25.5699999999999,-95.54,0.0299999999999994,0.510000000000001,-0.880000000000001,-0.609999999999999,0.85,-0.52,-0.6,1.06,-0.969999999999999,-0.48,3.01,-1,-1.26,-1.34,5.02,-0.0800000000000054,0.75,0.0400000000000063,0,0.00999999999999801
"2",2002,"ALB","0.044366338",0.0199999999999996,-0.109999999999999,0.529999999999999,-0.17,0.190000000000001,23.74,9.00999999999999,7.33000000000004,-12.86,25.5699999999999,0.25,0.0299999999999994,0.510000000000001,-0.880000000000001,-0.609999999999999,0.66,-0.52,-0.6,1.06,-0.969999999999999,2.1,3.01,-1,-1.26,-1.34,0.0600000000000023,-0.0800000000000054,0.75,0.0400000000000063,0
"2",2003,"ALB","0.053812175",0,0.0199999999999996,-0.109999999999999,0.529999999999999,-0.17,-8.89999999999998,23.74,9.00999999999999,7.33000000000004,-12.86,1.32,0.25,0.0299999999999994,0.510000000000001,-0.880000000000001,0.51,0.66,-0.52,-0.6,1.06,-6.15,2.1,3.01,-1,-1.26,-0.270000000000003,0.0600000000000023,-0.0800000000000054,0.75,0.0400000000000063
"2",2004,"ALB","0.05367979",-0.0500000000000007,0,0.0199999999999996,-0.109999999999999,0.529999999999999,51.8399999999999,-8.89999999999998,23.74,9.00999999999999,7.33000000000004,-0.6,1.32,0.25,0.0299999999999994,0.510000000000001,0.16,0.51,0.66,-0.52,-0.6,2.11,-6.15,2.1,3.01,-1,0.220000000000006,-0.270000000000003,0.0600000000000023,-0.0800000000000054,0.75
"2",2005,"ALB","0.053791202",0.0600000000000005,-0.0500000000000007,0,0.0199999999999996,-0.109999999999999,-64.56,51.8399999999999,-8.89999999999998,23.74,9.00999999999999,-1.53,-0.6,1.32,0.25,0.0299999999999994,-0.85,0.16,0.51,0.66,-0.52,2.87,2.11,-6.15,2.1,3.01,-0.210000000000001,0.220000000000006,-0.270000000000003,0.0600000000000023,-0.0800000000000054
"2",2006,"ALB","0.057350175",0.0700000000000003,0.0600000000000005,-0.0500000000000007,0,0.0199999999999996,50.3099999999999,-64.56,51.8399999999999,-8.89999999999998,23.74,1.01,-1.53,-0.6,1.32,0.25,0.68,-0.85,0.16,0.51,0.66,-3.69,2.87,2.11,-6.15,2.1,-0.190000000000005,-0.210000000000001,0.220000000000006,-0.270000000000003,0.0600000000000023
"2",2007,"ALB","0.058110967",0.0299999999999994,0.0700000000000003,0.0600000000000005,-0.0500000000000007,0,-23.9399999999999,50.3099999999999,-64.56,51.8399999999999,-8.89999999999998,-0.16,1.01,-1.53,-0.6,1.32,-0.94,0.68,-0.85,0.16,0.51,3.43,-3.69,2.87,2.11,-6.15,0.920000000000002,-0.190000000000005,-0.210000000000001,0.220000000000006,-0.270000000000003
"2",2008,"ALB","0.072321047",0.0500000000000007,0.0299999999999994,0.0700000000000003,0.0600000000000005,-0.0500000000000007,54.2,-23.9399999999999,50.3099999999999,-64.56,51.8399999999999,1.19,-0.16,1.01,-1.53,-0.6,1.05,-0.94,0.68,-0.85,0.16,-0.940000000000001,3.43,-3.69,2.87,2.11,-0.100000000000001,0.920000000000002,-0.190000000000005,-0.210000000000001,0.220000000000006
"2",2009,"ALB","0.032992602",0.00999999999999979,0.0500000000000007,0.0299999999999994,0.0700000000000003,0.0600000000000005,-131.1,54.2,-23.9399999999999,50.3099999999999,-64.56,-1.22,1.19,-0.16,1.01,-1.53,-0.31,1.05,-0.94,0.68,-0.85,0.580000000000002,-0.940000000000001,3.43,-3.69,2.87,-0.809999999999995,-0.100000000000001,0.920000000000002,-0.190000000000005,-0.210000000000001
"2",2010,"ALB","0.036398833",0.24,0.00999999999999979,0.0500000000000007,0.0299999999999994,0.0700000000000003,29.9599999999999,-131.1,54.2,-23.9399999999999,50.3099999999999,-0.59,-1.22,1.19,-0.16,1.01,-0.389999999999999,-0.31,1.05,-0.94,0.68,-3.94,0.580000000000002,-0.940000000000001,3.43,-3.69,1.31,-0.809999999999995,-0.100000000000001,0.920000000000002,-0.190000000000005
"2",2011,"ALB","0.025135501",-0.15,0.24,0.00999999999999979,0.0500000000000007,0.0299999999999994,24.6800000000001,29.9599999999999,-131.1,54.2,-23.9399999999999,1.2,-0.59,-1.22,1.19,-0.16,1.55,-0.389999999999999,-0.31,1.05,-0.94,5.33,-3.94,0.580000000000002,-0.940000000000001,3.43,-0.640000000000001,1.31,-0.809999999999995,-0.100000000000001,0.920000000000002
"2",2012,"ALB","0.014072938",0.0600000000000005,-0.15,0.24,0.00999999999999979,0.0500000000000007,19.1,24.6800000000001,29.9599999999999,-131.1,54.2,-0.18,1.2,-0.59,-1.22,1.19,-0.539999999999999,1.55,-0.389999999999999,-0.31,1.05,-3.4,5.33,-3.94,0.580000000000002,-0.940000000000001,0.32,-0.640000000000001,1.31,-0.809999999999995,-0.100000000000001
"2",2013,"ALB","0.009970306",0,0.0600000000000005,-0.15,0.24,0.00999999999999979,28.3199999999999,19.1,24.6800000000001,29.9599999999999,-131.1,0.00999999999999979,-0.18,1.2,-0.59,-1.22,-0.359999999999999,-0.539999999999999,1.55,-0.389999999999999,-0.31,-0.609999999999999,-3.4,5.33,-3.94,0.580000000000002,-0.829999999999998,0.32,-0.640000000000001,1.31,-0.809999999999995
"2",2014,"ALB","0.017588893",0.0999999999999996,0,0.0600000000000005,-0.15,0.24,-23.97,28.3199999999999,19.1,24.6800000000001,29.9599999999999,0.62,0.00999999999999979,-0.18,1.2,-0.59,-0.350000000000001,-0.359999999999999,-0.539999999999999,1.55,-0.389999999999999,4.64,-0.609999999999999,-3.4,5.33,-3.94,1.59,-0.829999999999998,0.32,-0.640000000000001,1.31
"3",2000,"DZA","0.037295785",0.150000000000002,0,0.0399999999999991,0.0800000000000018,0.209999999999997,7.50000000000001,-13.28,7.06,-0.209999999999994,-6.19,0,0.02,-0.01,0,-0.01,0.12,-0.36,0.19,-0.0700000000000003,0.0800000000000001,-6.95000000000002,-1.94,14.51,0.419999999999987,2.16999999999999,0.170000000000002,-0.210000000000001,0.00999999999999801,0.25,0.200000000000003
"3",2001,"DZA","0.029558802",0.27,0.150000000000002,0,0.0399999999999991,0.0800000000000018,-3.44,7.50000000000001,-13.28,7.06,-0.209999999999994,0,0,0.02,-0.01,0,0.02,0.12,-0.36,0.19,-0.0700000000000003,3.05000000000001,-6.95000000000002,-1.94,14.51,0.419999999999987,0.269999999999996,0.170000000000002,-0.210000000000001,0.00999999999999801,0.25
"3",2002,"DZA","0.054488185",-0.100000000000001,0.27,0.150000000000002,0,0.0399999999999991,1.81999999999999,-3.44,7.50000000000001,-13.28,7.06,-0.01,0,0,0.02,-0.01,-0.0100000000000002,0.02,0.12,-0.36,0.19,-12.43,3.05000000000001,-6.95000000000002,-1.94,14.51,0.0900000000000034,0.269999999999996,0.170000000000002,-0.210000000000001,0.00999999999999801
"3",2003,"DZA","0.069526063",0.0899999999999999,-0.100000000000001,0.27,0.150000000000002,0,3.66,1.81999999999999,-3.44,7.50000000000001,-13.28,0.02,-0.01,0,0,0.02,0.1,-0.0100000000000002,0.02,0.12,-0.36,6.37,-12.43,3.05000000000001,-6.95000000000002,-1.94,-0.0100000000000051,0.0900000000000034,0.269999999999996,0.170000000000002,-0.210000000000001
"3",2004,"DZA","0.042101176",0,0.0899999999999999,-0.100000000000001,0.27,0.150000000000002,-0.959999999999994,3.66,1.81999999999999,-3.44,7.50000000000001,-0.03,0.02,-0.01,0,0,0.0300000000000002,0.1,-0.0100000000000002,0.02,0.12,7.16,6.37,-12.43,3.05000000000001,-6.95000000000002,0.0500000000000043,-0.0100000000000051,0.0900000000000034,0.269999999999996,0.170000000000002
"3",2005,"DZA","0.057325067",-0.0500000000000007,0,0.0899999999999999,-0.100000000000001,0.27,0.539999999999992,-0.959999999999994,3.66,1.81999999999999,-3.44,0.02,-0.03,0.02,-0.01,0,0.04,0.0300000000000002,0.1,-0.0100000000000002,0.02,-12.69,7.16,6.37,-12.43,3.05000000000001,0.00999999999999801,0.0500000000000043,-0.0100000000000051,0.0900000000000034,0.269999999999996
"3",2006,"DZA","0.016857117",0.0500000000000007,-0.0500000000000007,0,0.0899999999999999,-0.100000000000001,-6.14999999999999,0.539999999999992,-0.959999999999994,3.66,1.81999999999999,-0.01,0.02,-0.03,0.02,-0.01,-0.15,0.04,0.0300000000000002,0.1,-0.0100000000000002,10.95,-12.69,7.16,6.37,-12.43,-0.129999999999995,0.00999999999999801,0.0500000000000043,-0.0100000000000051,0.0900000000000034
"3",2007,"DZA","0.033434776",0.0599999999999987,0.0500000000000007,-0.0500000000000007,0,0.0899999999999999,6.8,-6.14999999999999,0.539999999999992,-0.959999999999994,3.66,-0.01,-0.01,0.02,-0.03,0.02,0.13,-0.15,0.04,0.0300000000000002,0.1,-3.19,10.95,-12.69,7.16,6.37,0.0799999999999983,-0.129999999999995,0.00999999999999801,0.0500000000000043,-0.0100000000000051
"3",2008,"DZA","0.023716527",-0.0299999999999976,0.0599999999999987,0.0500000000000007,-0.0500000000000007,0,-2.86,6.8,-6.14999999999999,0.539999999999992,-0.959999999999994,0.02,-0.01,-0.01,0.02,-0.03,-0.11,0.13,-0.15,0.04,0.0300000000000002,1.63,-3.19,10.95,-12.69,7.16,-0.0200000000000031,0.0799999999999983,-0.129999999999995,0.00999999999999801,0.0500000000000043
"3",2009,"DZA","0.015873349",0.16,-0.0299999999999976,0.0599999999999987,0.0500000000000007,-0.0500000000000007,-6.6,-2.86,6.8,-6.14999999999999,0.539999999999992,-0.02,0.02,-0.01,-0.01,0.02,-0.18,-0.11,0.13,-0.15,0.04,7.09,1.63,-3.19,10.95,-12.69,0.0700000000000003,-0.0200000000000031,0.0799999999999983,-0.129999999999995,0.00999999999999801
"3",2010,"DZA","0.035367144",-0.0500000000000007,0.16,-0.0299999999999976,0.0599999999999987,0.0500000000000007,-0.729999999999997,-6.6,-2.86,6.8,-6.14999999999999,0.01,-0.02,0.02,-0.01,-0.01,0.00999999999999979,-0.18,-0.11,0.13,-0.15,0.0800000000000125,7.09,1.63,-3.19,10.95,0.0600000000000023,0.0700000000000003,-0.0200000000000031,0.0799999999999983,-0.129999999999995
"3",2011,"DZA","0.028587457",0.120000000000001,-0.0500000000000007,0.16,-0.0299999999999976,0.0599999999999987,9.59999999999999,-0.729999999999997,-6.6,-2.86,6.8,0.02,0.01,-0.02,0.02,-0.01,0.24,0.00999999999999979,-0.18,-0.11,0.13,-8.74000000000001,0.0800000000000125,7.09,1.63,-3.19,0.159999999999997,0.0600000000000023,0.0700000000000003,-0.0200000000000031,0.0799999999999983
"3",2012,"DZA","0.033434776",-0.0500000000000007,0.120000000000001,-0.0500000000000007,0.16,-0.0299999999999976,1.45,9.59999999999999,-0.729999999999997,-6.6,-2.86,-0.01,0.02,0.01,-0.02,0.02,0.04,0.24,0.00999999999999979,-0.18,-0.11,-7.85999999999999,-8.74000000000001,0.0800000000000125,7.09,1.63,0.0800000000000054,0.159999999999997,0.0600000000000023,0.0700000000000003,-0.0200000000000031
"3",2013,"DZA","0.027615167",0.169999999999998,-0.0500000000000007,0.120000000000001,-0.0500000000000007,0.16,-9.07,1.45,9.59999999999999,-0.729999999999997,-6.6,-0.01,-0.01,0.02,0.01,-0.02,-0.2,0.04,0.24,0.00999999999999979,-0.18,12.2,-7.85999999999999,-8.74000000000001,0.0800000000000125,7.09,0.0499999999999972,0.0800000000000054,0.159999999999997,0.0600000000000023,0.0700000000000003
"3",2014,"DZA","0.037295785",-0.259999999999998,0.169999999999998,-0.0500000000000007,0.120000000000001,-0.0500000000000007,0.520000000000003,-9.07,1.45,9.59999999999999,-0.729999999999997,0,-0.01,-0.01,0.02,0.01,0.0499999999999998,-0.2,0.04,0.24,0.00999999999999979,12.25,12.2,-7.85999999999999,-8.74000000000001,0.0800000000000125,0.0200000000000031,0.0499999999999972,0.0800000000000054,0.159999999999997,0.0600000000000023
"4",2000,"AGO","0.030088994",0.0100000000000016,0,0.00999999999999801,0.170000000000002,0.0599999999999987,-6.03999999999996,20.8399999999999,3.43000000000006,-62.1500000000001,76.9000000000001,-0.19,0.289999999999999,0.0700000000000003,-0.66,1.01,0.949999999999996,1.1,-1.39,-1.69,-0.190000000000005,1.41999999999999,-0.61999999999999,5.72,0.039999999999992,-0.239999999999995,0,-0.0500000000000043,0.0700000000000003,0.370000000000005,-0.180000000000007
"4",2001,"AGO","0.041199509",0.189999999999998,0.0100000000000016,0,0.00999999999999801,0.170000000000002,-13.2,-6.03999999999996,20.8399999999999,3.43000000000006,-62.1500000000001,-0.00999999999999979,-0.19,0.289999999999999,0.0700000000000003,-0.66,-0.639999999999993,0.949999999999996,1.1,-1.39,-1.69,-1.67999999999999,1.41999999999999,-0.61999999999999,5.72,0.039999999999992,0.210000000000001,0,-0.0500000000000043,0.0700000000000003,0.370000000000005
"4",2002,"AGO","0.128091399",0.0199999999999996,0.189999999999998,0.0100000000000016,0,0.00999999999999801,-8.06999999999994,-13.2,-6.03999999999996,20.8399999999999,3.43000000000006,-0.0800000000000001,-0.00999999999999979,-0.19,0.289999999999999,0.0700000000000003,-1.92,-0.639999999999993,0.949999999999996,1.1,-1.39,3.04000000000001,-1.67999999999999,1.41999999999999,-0.61999999999999,5.72,0.18,0.210000000000001,0,-0.0500000000000043,0.0700000000000003
"4",2003,"AGO","0.02946171",0.0400000000000027,0.0199999999999996,0.189999999999998,0.0100000000000016,0,13.48,-8.06999999999994,-13.2,-6.03999999999996,20.8399999999999,-0.109999999999999,-0.0800000000000001,-0.00999999999999979,-0.19,0.289999999999999,1.18,-1.92,-0.639999999999993,0.949999999999996,1.1,-4.03,3.04000000000001,-1.67999999999999,1.41999999999999,-0.61999999999999,-0.169999999999995,0.18,0.210000000000001,0,-0.0500000000000043
"4",2004,"AGO","0.103909463",0.0899999999999999,0.0400000000000027,0.0199999999999996,0.189999999999998,0.0100000000000016,-42.9000000000001,13.48,-8.06999999999994,-13.2,-6.03999999999996,0.23,-0.109999999999999,-0.0800000000000001,-0.00999999999999979,-0.19,-1.05,1.18,-1.92,-0.639999999999993,0.949999999999996,4.89999999999999,-4.03,3.04000000000001,-1.67999999999999,1.41999999999999,0.129999999999995,-0.169999999999995,0.18,0.210000000000001,0
"4",2005,"AGO","0.140022778",-0.170000000000002,0.0899999999999999,0.0400000000000027,0.0199999999999996,0.189999999999998,24.5,-42.9000000000001,13.48,-8.06999999999994,-13.2,0,0.23,-0.109999999999999,-0.0800000000000001,-0.00999999999999979,1.77,-1.05,1.18,-1.92,-0.639999999999993,-5.28,4.89999999999999,-4.03,3.04000000000001,-1.67999999999999,-0.159999999999997,0.129999999999995,-0.169999999999995,0.18,0.210000000000001
"4",2006,"AGO","0.109302735",-0.00999999999999801,-0.170000000000002,0.0899999999999999,0.0400000000000027,0.0199999999999996,-7.70999999999981,24.5,-42.9000000000001,13.48,-8.06999999999994,-0.12,0,0.23,-0.109999999999999,-0.0800000000000001,0.740000000000002,1.77,-1.05,1.18,-1.92,-0.589999999999989,-5.28,4.89999999999999,-4.03,3.04000000000001,-0.0900000000000034,-0.159999999999997,0.129999999999995,-0.169999999999995,0.18
"4",2007,"AGO","0.131115978",0.0199999999999996,-0.00999999999999801,-0.170000000000002,0.0899999999999999,0.0400000000000027,28.51,-7.70999999999981,24.5,-42.9000000000001,13.48,0.859999999999999,-0.12,0,0.23,-0.109999999999999,-1.48,0.740000000000002,1.77,-1.05,1.18,1.95999999999999,-0.589999999999989,-5.28,4.89999999999999,-4.03,0.170000000000002,-0.0900000000000034,-0.159999999999997,0.129999999999995,-0.169999999999995
"4",2008,"AGO","0.105890375",0.0700000000000003,0.0199999999999996,-0.00999999999999801,-0.170000000000002,0.0899999999999999,-30.98,28.51,-7.70999999999981,24.5,-42.9000000000001,-0.789999999999999,0.859999999999999,-0.12,0,0.23,-0.0899999999999963,-1.48,0.740000000000002,1.77,-1.05,1.17999999999999,1.95999999999999,-0.589999999999989,-5.28,4.89999999999999,-0.109999999999999,0.170000000000002,-0.0900000000000034,-0.159999999999997,0.129999999999995
"4",2009,"AGO","0.008563231",0,0.0700000000000003,0.0199999999999996,-0.00999999999999801,-0.170000000000002,55.5,-30.98,28.51,-7.70999999999981,24.5,0.24,-0.789999999999999,0.859999999999999,-0.12,0,-0.0700000000000003,-0.0899999999999963,-1.48,0.740000000000002,1.77,-0.75,1.17999999999999,1.95999999999999,-0.589999999999989,-5.28,0.170000000000002,-0.109999999999999,0.170000000000002,-0.0900000000000034,-0.159999999999997
"4",2010,"AGO","0.047455941",0.0299999999999976,0,0.0700000000000003,0.0199999999999996,-0.00999999999999801,-12.3,55.5,-30.98,28.51,-7.70999999999981,0.0199999999999996,0.24,-0.789999999999999,0.859999999999999,-0.12,1.86,-0.0700000000000003,-0.0899999999999963,-1.48,0.740000000000002,1.62,-0.75,1.17999999999999,1.95999999999999,-0.589999999999989,0.109999999999999,0.170000000000002,-0.109999999999999,0.170000000000002,-0.0900000000000034
"4",2011,"AGO","0.03411153",0.0100000000000016,0.0299999999999976,0,0.0700000000000003,0.0199999999999996,-43.22,-12.3,55.5,-30.98,28.51,-0.53,0.0199999999999996,0.24,-0.789999999999999,0.859999999999999,-2.03,1.86,-0.0700000000000003,-0.0899999999999963,-1.48,-8.33,1.62,-0.75,1.17999999999999,1.95999999999999,-0.289999999999999,0.109999999999999,0.170000000000002,-0.109999999999999,0.170000000000002
"4",2012,"AGO","0.081948583",0.120000000000001,0.0100000000000016,0.0299999999999976,0,0.0700000000000003,41.6399999999999,-43.22,-12.3,55.5,-30.98,0.8,-0.53,0.0199999999999996,0.24,-0.789999999999999,1.44,-2.03,1.86,-0.0700000000000003,-0.0899999999999963,12.29,-8.33,1.62,-0.75,1.17999999999999,0.390000000000001,-0.289999999999999,0.109999999999999,0.170000000000002,-0.109999999999999
"4",2013,"AGO","0.04831386",0,0.120000000000001,0.0100000000000016,0.0299999999999976,0,36.8,41.6399999999999,-43.22,-12.3,55.5,-0.0599999999999987,0.8,-0.53,0.0199999999999996,0.24,0.550000000000004,1.44,-2.03,1.86,-0.0700000000000003,-3.72,12.29,-8.33,1.62,-0.75,-0.0500000000000043,0.390000000000001,-0.289999999999999,0.109999999999999,0.170000000000002
"4",2014,"AGO","0.047074407",0.00999999999999801,0,0.120000000000001,0.0100000000000016,0.0299999999999976,-44.8299999999999,36.8,41.6399999999999,-43.22,-12.3,-0.32,-0.0599999999999987,0.8,-0.53,0.0199999999999996,-0.870000000000005,0.550000000000004,1.44,-2.03,1.86,-2.89,-3.72,12.29,-8.33,1.62,0.0799999999999983,-0.0500000000000043,0.390000000000001,-0.289999999999999,0.109999999999999
"5",2000,"ATG","0.060186232",-0.0100000000000016,0,0.0800000000000018,-0.0200000000000031,0.16,4.54999999999995,-32.04,10.13,-10.85,65.08,-0.6,0.2,1,0,-0.6,-5.8,5.2,-0.4,-2,3.6,1.2,-0.799999999999997,-2.2,2.2,2.8,-0.0499999999999972,0.0599999999999987,0.100000000000001,0.00999999999999801,0.0100000000000016
"5",2001,"ATG","-0.046546719",0.0700000000000003,-0.0100000000000016,0,0.0800000000000018,-0.0200000000000031,38.17,4.54999999999995,-32.04,10.13,-10.85,-0.6,-0.6,0.2,1,0,0.4,-5.8,5.2,-0.4,-2,-1.4,1.2,-0.799999999999997,-2.2,2.2,0.109999999999999,-0.0499999999999972,0.0599999999999987,0.100000000000001,0.00999999999999801
"5",2002,"ATG","0.010221997",-0.0199999999999996,0.0700000000000003,-0.0100000000000016,0,0.0800000000000018,-88.15,38.17,4.54999999999995,-32.04,10.13,-0.4,-0.6,-0.6,0.2,1,-1.4,0.4,-5.8,5.2,-0.4,4.8,-1.4,1.2,-0.799999999999997,-2.2,-0.18,0.109999999999999,-0.0499999999999972,0.0599999999999987,0.100000000000001
"5",2003,"ATG","0.058990758",0.129999999999999,-0.0199999999999996,0.0700000000000003,-0.0100000000000016,0,2.49000000000001,-88.15,38.17,4.54999999999995,-32.04,1,-0.4,-0.6,-0.6,0.2,2,-1.4,0.4,-5.8,5.2,3.4,4.8,-1.4,1.2,-0.799999999999997,0.289999999999999,-0.18,0.109999999999999,-0.0499999999999972,0.0599999999999987
"5",2004,"ATG","0.056068646",0.0800000000000018,0.129999999999999,-0.0199999999999996,0.0700000000000003,-0.0100000000000016,26.92,2.49000000000001,-88.15,38.17,4.54999999999995,0.4,1,-0.4,-0.6,-0.6,2.4,2,-1.4,0.4,-5.8,-10.2,3.4,4.8,-1.4,1.2,-0.109999999999999,0.289999999999999,-0.18,0.109999999999999,-0.0499999999999972
